equation,underlying,strike,expiry,entry_ist,exit_ist,lots,lot_size,notional_rupees,entry_ce,entry_pe,future,exit_ce,exit_pe,entry_gap_frac,gap_rupees,cs_spread_frac,statutory_cost_rupees,floor_cost_rupees,upper_cost_rupees,gross_rupees,net_floor_rupees,net_upper_rupees,result_R_floor,exit_reason,regime
parity,NIFTY,24200.0,2026-09-29,2026-08-28 10:57 IST,2026-08-28 10:57 IST,1,75,1826625.0,360.05,202.15,24355.0,360.05,202.15,0.00016,283.56,0.00566,636.18,647.43,11216.55,0.0,-647.43,-11216.55,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-28 10:57 IST,2026-08-28 10:57 IST,1,75,1826625.0,246.6,287.7,24355.0,246.6,287.7,0.00015,273.32,0.00641,630.63,641.88,12592.38,0.0,-641.88,-12592.38,-0.642,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-28 10:57 IST,2026-08-28 10:57 IST,1,75,1826625.0,95.75,533.5,24355.0,95.75,533.5,0.00019,354.1,0.00585,649.11,660.36,11601.41,0.0,-660.36,-11601.41,-0.66,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-28 10:59 IST,2026-08-28 10:59 IST,1,75,1825882.0,123.0,465.15,24345.1,123.0,465.15,0.00044,805.03,5e-05,640.8,652.05,729.17,0.0,-652.05,-729.17,-0.652,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56900.0,2026-09-29,2026-08-28 11:00 IST,2026-08-28 11:00 IST,1,15,868830.0,1370.0,362.3,57922.0,1370.0,362.3,0.00015,127.39,0.0,342.53,344.78,342.53,0.0,-344.78,-342.53,-0.345,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-28 11:00 IST,2026-08-28 11:00 IST,1,75,1825882.0,493.05,141.4,24345.1,493.05,141.4,0.00035,638.35,0.00119,650.09,661.34,2888.88,0.0,-661.34,-2888.88,-0.661,banked (gap < cost),sideways/calm
parity,NIFTY,24100.0,2026-09-29,2026-08-28 11:00 IST,2026-08-28 11:00 IST,1,75,1825882.0,421.45,170.75,24345.1,421.45,170.75,0.00029,524.49,0.0,641.82,653.07,641.82,0.0,-653.07,-641.82,-0.653,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-28 11:00 IST,2026-08-28 11:00 IST,1,75,1825882.0,358.75,204.9,24345.1,358.75,204.9,0.00039,718.12,0.0,636.14,647.39,636.14,0.0,-647.39,-636.14,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-28 11:00 IST,2026-08-28 11:00 IST,1,75,1825882.0,244.9,289.3,24345.1,244.9,289.3,0.00042,764.13,0.00136,630.41,641.66,3165.01,0.0,-641.66,-3165.01,-0.642,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-28 11:00 IST,2026-08-28 11:00 IST,1,75,1825882.0,197.85,342.5,24345.1,197.85,342.5,0.00038,702.76,0.0022,631.44,642.69,4738.22,0.0,-642.69,-4738.22,-0.643,banked (gap < cost),sideways/calm
parity,NIFTY,25500.0,2026-09-29,2026-08-28 11:01 IST,2026-08-28 11:01 IST,1,75,1825823.0,14.7,1152.0,24344.3,14.7,1152.0,0.00049,887.4,0.00387,738.17,749.42,8133.88,0.0,-749.42,-8133.88,-0.749,banked (gap < cost),sideways/calm
parity,NIFTY,23800.0,2026-09-29,2026-08-28 11:02 IST,2026-08-28 11:02 IST,1,75,1826212.0,649.75,93.5,24349.5,649.75,93.5,0.00041,740.44,5e-05,671.05,682.3,759.98,0.0,-682.3,-759.98,-0.682,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-28 11:02 IST,2026-08-28 11:02 IST,1,75,1826212.0,498.0,138.7,24349.5,498.0,138.7,0.00048,883.95,0.00274,650.29,661.54,5775.47,0.0,-661.54,-5775.47,-0.662,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-28 11:02 IST,2026-08-28 11:02 IST,1,75,1826212.0,362.65,201.8,24349.5,362.65,201.8,0.0005,914.96,0.00338,636.14,647.39,6953.44,0.0,-647.39,-6953.44,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-28 11:02 IST,2026-08-28 11:02 IST,1,75,1826212.0,248.25,286.25,24349.5,248.25,286.25,0.0005,915.98,0.006,630.46,641.71,11824.5,0.0,-641.71,-11824.5,-0.642,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-28 11:02 IST,2026-08-28 11:02 IST,1,75,1826212.0,199.85,338.95,24349.5,199.85,338.95,0.00043,790.86,0.00545,631.64,642.89,10802.75,0.0,-642.89,-10802.75,-0.643,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-28 11:02 IST,2026-08-28 11:02 IST,1,75,1826212.0,124.0,459.2,24349.5,124.0,459.2,0.00055,998.12,0.00373,641.13,652.38,7611.14,0.0,-652.38,-7611.14,-0.652,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-28 11:02 IST,2026-08-28 11:02 IST,1,75,1826212.0,95.45,531.7,24349.5,95.45,531.7,0.00048,876.75,0.00018,648.59,659.84,983.4,0.0,-659.84,-983.4,-0.66,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-28 11:02 IST,2026-08-28 11:02 IST,1,75,1826212.0,55.65,691.5,24349.5,55.65,691.5,0.00045,821.52,0.0,671.81,683.06,671.81,0.0,-683.06,-671.81,-0.683,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-28 11:04 IST,2026-08-28 11:04 IST,1,75,1826280.0,498.95,138.3,24350.4,498.95,138.3,0.0005,918.06,0.00291,650.09,661.34,6095.27,0.0,-661.34,-6095.27,-0.661,banked (gap < cost),sideways/calm
parity,NIFTY,24100.0,2026-09-29,2026-08-28 11:04 IST,2026-08-28 11:04 IST,1,75,1826280.0,426.7,166.5,24350.4,426.7,166.5,0.00046,841.69,0.00144,641.7,652.95,3340.07,0.0,-652.95,-3340.07,-0.653,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-28 11:04 IST,2026-08-28 11:04 IST,1,75,1826280.0,362.55,200.65,24350.4,362.55,200.65,0.00051,926.57,0.0042,635.97,647.22,8491.08,0.0,-647.22,-8491.08,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-28 11:04 IST,2026-08-28 11:04 IST,1,75,1826280.0,248.05,284.85,24350.4,248.05,284.85,0.00051,938.83,0.00487,630.57,641.82,9724.15,0.0,-641.82,-9724.15,-0.642,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-28 11:04 IST,2026-08-28 11:04 IST,1,75,1826280.0,201.4,336.4,24350.4,201.4,336.4,0.00056,1031.21,0.00196,631.47,642.72,4292.28,0.0,-642.72,-4292.28,-0.643,banked (gap < cost),sideways/calm
parity,NIFTY,24900.0,2026-09-29,2026-08-28 11:04 IST,2026-08-28 11:04 IST,1,75,1826280.0,73.3,607.45,24350.4,73.3,607.45,0.00051,924.49,0.0,659.57,670.82,659.57,0.0,-670.82,-659.57,-0.671,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-28 11:04 IST,2026-08-28 11:04 IST,1,75,1826280.0,56.25,691.4,24350.4,56.25,691.4,0.00044,806.87,0.00064,671.7,682.95,1884.26,0.0,-682.95,-1884.26,-0.683,banked (gap < cost),sideways/calm
parity,NIFTY,25500.0,2026-09-29,2026-08-28 11:04 IST,2026-08-28 11:04 IST,1,75,1826280.0,14.85,1147.0,24350.4,14.85,1147.0,0.00045,818.78,0.00014,737.97,749.22,1007.78,0.0,-749.22,-1007.78,-0.749,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-28 11:06 IST,2026-08-28 11:06 IST,1,75,1825875.0,122.5,463.3,24345.0,122.5,463.3,0.0005,913.71,0.00329,640.6,651.85,6794.04,0.0,-651.85,-6794.04,-0.652,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57500.0,2026-09-29,2026-08-28 11:07 IST,2026-08-28 11:07 IST,1,15,868740.0,964.15,559.8,57916.0,964.15,559.8,0.00016,139.29,0.0,334.51,336.76,334.51,0.0,-336.76,-334.51,-0.337,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-28 11:07 IST,2026-08-28 11:07 IST,1,75,1825575.0,491.9,141.35,24341.0,491.9,141.35,0.00047,861.58,0.00012,649.75,661.0,866.16,0.0,-661.0,-866.16,-0.661,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-28 11:07 IST,2026-08-28 11:07 IST,1,75,1825575.0,356.55,204.95,24341.0,356.55,204.95,0.00047,855.09,0.00386,636.01,647.26,7846.2,0.0,-647.26,-7846.2,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-28 11:07 IST,2026-08-28 11:07 IST,1,75,1825575.0,243.0,291.35,24341.0,243.0,291.35,0.00042,773.6,0.00031,630.42,641.67,1208.64,0.0,-641.67,-1208.64,-0.642,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-28 11:07 IST,2026-08-28 11:07 IST,1,75,1825575.0,196.4,344.75,24341.0,196.4,344.75,0.0004,730.99,0.00093,631.56,642.81,2359.49,0.0,-642.81,-2359.49,-0.643,banked (gap < cost),sideways/calm
parity,NIFTY,23400.0,2026-09-29,2026-08-28 11:08 IST,2026-08-28 11:08 IST,1,75,1825575.0,982.0,43.3,24341.0,982.0,43.3,0.00013,228.54,0.00919,723.02,734.27,18221.63,0.0,-734.27,-18221.63,-0.734,banked (gap < cost),sideways/calm
parity,NIFTY,24100.0,2026-09-29,2026-08-28 11:08 IST,2026-08-28 11:08 IST,1,75,1825575.0,419.25,171.0,24341.0,419.25,171.0,0.00035,646.46,0.0,641.32,652.57,641.32,0.0,-652.57,-641.32,-0.653,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-28 11:08 IST,2026-08-28 11:08 IST,1,75,1825575.0,94.25,537.7,24341.0,94.25,537.7,0.00053,970.63,0.00029,649.57,660.82,1195.44,0.0,-660.82,-1195.44,-0.661,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-28 11:09 IST,2026-08-28 11:09 IST,1,75,1825118.0,484.1,144.85,24334.9,484.1,144.85,0.00026,468.95,0.00565,649.84,661.09,11237.31,0.0,-661.09,-11237.31,-0.661,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-28 11:09 IST,2026-08-28 11:09 IST,1,75,1825118.0,351.7,209.7,24334.9,351.7,209.7,0.00032,589.96,0.00718,635.94,647.19,14039.23,0.0,-647.19,-14039.23,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-28 11:09 IST,2026-08-28 11:09 IST,1,75,1825118.0,192.7,350.85,24334.9,192.7,350.85,0.00025,450.86,0.00543,631.53,642.78,10757.7,0.0,-642.78,-10757.7,-0.643,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-28 11:09 IST,2026-08-28 11:09 IST,1,75,1825118.0,53.7,707.65,24334.9,53.7,707.65,0.0003,552.77,9e-05,672.58,683.83,844.38,0.0,-683.83,-844.38,-0.684,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-28 11:10 IST,2026-08-28 11:10 IST,1,75,1825125.0,120.05,473.8,24335.0,120.05,473.8,0.00038,688.19,0.0,641.13,652.38,641.13,0.0,-652.38,-641.13,-0.652,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-28 11:11 IST,2026-08-28 11:11 IST,1,75,1824825.0,485.0,144.3,24331.0,485.0,144.3,0.00048,868.57,0.00354,648.83,660.08,7284.6,0.0,-660.08,-7284.6,-0.66,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-28 11:11 IST,2026-08-28 11:11 IST,1,75,1824825.0,352.15,209.0,24331.0,352.15,209.0,0.00053,967.08,0.0054,635.7,646.95,10710.19,0.0,-646.95,-10710.19,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-28 11:11 IST,2026-08-28 11:11 IST,1,75,1824825.0,239.6,297.1,24331.0,239.6,297.1,0.00046,833.09,0.00419,630.5,641.75,8438.32,0.0,-641.75,-8438.32,-0.642,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-28 11:11 IST,2026-08-28 11:11 IST,1,75,1824825.0,193.8,350.95,24331.0,193.8,350.95,0.00045,816.72,0.00519,632.12,643.37,10311.97,0.0,-643.37,-10311.97,-0.643,banked (gap < cost),sideways/calm
parity,NIFTY,23500.0,2026-09-29,2026-08-28 11:12 IST,2026-08-28 11:12 IST,1,75,1825500.0,889.0,52.75,24340.0,889.0,52.75,4e-05,76.74,0.00226,709.15,720.4,4983.84,0.0,-720.4,-4983.84,-0.72,banked (gap < cost),sideways/calm
parity,NIFTY,24100.0,2026-09-29,2026-08-28 11:12 IST,2026-08-28 11:12 IST,1,75,1825500.0,419.05,171.5,24340.0,419.05,171.5,0.00037,668.53,0.00309,641.01,652.26,6411.29,0.0,-652.26,-6411.29,-0.652,banked (gap < cost),sideways/calm
parity,NIFTY,24800.0,2026-09-29,2026-08-28 11:12 IST,2026-08-28 11:12 IST,1,75,1825500.0,93.6,540.8,24340.0,93.6,540.8,0.00042,763.96,0.00038,649.94,661.19,1362.27,0.0,-661.19,-1362.27,-0.661,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-28 11:12 IST,2026-08-28 11:12 IST,1,75,1825500.0,54.65,698.75,24340.0,54.65,698.75,0.0005,911.22,0.00281,673.63,684.88,5957.88,0.0,-684.88,-5957.88,-0.685,banked (gap < cost),sideways/calm
parity,NIFTY,25500.0,2026-09-29,2026-08-28 11:12 IST,2026-08-28 11:12 IST,1,75,1825500.0,14.5,1160.0,24340.0,14.5,1160.0,0.00032,593.13,0.00062,738.64,749.89,1932.78,0.0,-749.89,-1932.78,-0.75,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56900.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,1371.95,365.1,57931.0,1371.95,365.1,0.00032,274.37,0.01569,342.33,344.58,14378.5,0.0,-344.58,-14378.5,-0.345,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57000.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,1295.0,390.9,57931.0,1295.0,390.9,0.00037,324.14,0.0,340.79,343.04,340.79,0.0,-343.04,-340.79,-0.343,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57200.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,1155.55,451.7,57931.0,1155.55,451.7,0.0004,344.94,0.0,337.97,340.22,337.97,0.0,-340.22,-337.97,-0.34,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57300.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,1089.1,485.25,57931.0,1089.1,485.25,0.00041,353.47,0.00167,336.75,339.0,1828.27,0.0,-339.0,-1828.27,-0.339,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57400.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,1027.65,522.0,57931.0,1027.65,522.0,0.00039,334.99,0.0,335.62,337.87,335.62,0.0,-337.87,-335.62,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57500.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,959.65,558.7,57931.0,959.65,558.7,0.00048,414.01,0.0,334.43,336.68,334.43,0.0,-336.68,-334.43,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57600.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,905.0,595.6,57931.0,905.0,595.6,0.00034,295.79,0.0,333.64,335.89,333.64,0.0,-335.89,-333.64,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57700.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,848.6,638.4,57931.0,848.6,638.4,0.00034,292.31,0.0,333.08,335.33,333.08,0.0,-335.33,-333.08,-0.335,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57800.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,790.35,681.65,57931.0,790.35,681.65,0.00037,323.33,0.0,332.69,334.94,332.69,0.0,-334.94,-332.69,-0.335,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57900.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,736.55,726.4,57931.0,736.55,726.4,0.00036,310.11,0.0,332.3,334.55,332.3,0.0,-334.55,-332.3,-0.335,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58000.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,685.8,774.8,57931.0,685.8,774.8,0.00035,305.88,0.0,332.23,334.48,332.23,0.0,-334.48,-332.23,-0.334,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58100.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,635.85,824.25,57931.0,635.85,824.25,0.00035,305.41,0.0,332.22,334.47,332.22,0.0,-334.47,-332.22,-0.334,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58200.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,15,868965.0,589.6,876.45,57931.0,589.6,876.45,0.00033,290.68,0.0,332.32,334.57,332.32,0.0,-334.57,-332.32,-0.335,banked (gap < cost),sideways/calm
parity,NIFTY,24000.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,75,1826288.0,492.2,139.9,24350.5,492.2,139.9,0.00016,284.38,0.00154,649.18,660.43,3527.88,0.0,-660.43,-3527.88,-0.66,banked (gap < cost),sideways/calm
parity,NIFTY,24200.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,75,1826288.0,358.1,203.6,24350.5,358.1,203.6,0.0002,364.14,0.0001,635.59,646.84,823.83,0.0,-646.84,-823.83,-0.647,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,75,1826288.0,243.55,289.0,24350.5,243.55,289.0,0.00015,282.65,0.00403,630.57,641.82,8142.22,0.0,-641.82,-8142.22,-0.642,banked (gap < cost),sideways/calm
parity,NIFTY,24500.0,2026-09-29,2026-08-28 11:13 IST,2026-08-28 11:13 IST,1,75,1826288.0,197.55,343.5,24350.5,197.55,343.5,0.00011,202.54,0.00338,632.08,643.33,6938.41,0.0,-643.33,-6938.41,-0.643,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58300.0,2026-09-29,2026-08-28 11:14 IST,2026-08-28 11:14 IST,1,15,869145.0,545.4,925.45,57943.0,545.4,925.45,0.00043,376.18,0.0,332.97,335.22,332.97,0.0,-335.22,-332.97,-0.335,banked (gap < cost),sideways/calm
parity,NIFTY,23900.0,2026-09-29,2026-08-28 11:14 IST,2026-08-28 11:14 IST,1,75,1826325.0,567.65,113.7,24351.0,567.65,113.7,0.00023,413.46,0.02363,658.59,669.84,44999.58,0.0,-669.84,-44999.58,-0.67,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57400.0,2026-09-29,2026-08-28 11:15 IST,2026-08-28 11:15 IST,1,15,868845.0,1030.7,520.8,57923.0,1030.7,520.8,0.00017,151.92,9e-05,335.75,338.0,415.56,0.0,-338.0,-415.56,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57500.0,2026-09-29,2026-08-28 11:15 IST,2026-08-28 11:15 IST,1,15,868845.0,960.95,557.75,57923.0,960.95,557.75,0.0003,260.94,9e-05,334.54,336.79,414.31,0.0,-336.79,-414.31,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57600.0,2026-09-29,2026-08-28 11:15 IST,2026-08-28 11:15 IST,1,15,868845.0,906.7,594.55,57923.0,906.7,594.55,0.00016,135.22,9e-05,333.88,336.13,413.62,0.0,-336.13,-413.62,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57700.0,2026-09-29,2026-08-28 11:15 IST,2026-08-28 11:15 IST,1,15,868845.0,848.65,636.85,57923.0,848.65,636.85,0.00017,148.99,9e-05,333.04,335.29,412.75,0.0,-335.29,-412.75,-0.335,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57800.0,2026-09-29,2026-08-28 11:15 IST,2026-08-28 11:15 IST,1,15,868845.0,791.85,681.4,57923.0,791.85,681.4,0.0002,177.77,9e-05,332.61,334.86,412.31,0.0,-334.86,-412.31,-0.335,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58000.0,2026-09-29,2026-08-28 11:15 IST,2026-08-28 11:15 IST,1,15,868845.0,685.0,773.1,57923.0,685.0,773.1,0.0002,173.06,9e-05,332.19,334.44,411.87,0.0,-334.44,-411.87,-0.334,banked (gap < cost),sideways/calm
parity,NIFTY,24400.0,2026-09-29,2026-08-28 11:15 IST,2026-08-28 11:15 IST,1,75,1826332.0,245.4,286.85,24351.1,245.4,286.85,0.00029,537.94,0.00023,630.46,641.71,1058.07,0.0,-641.71,-1058.07,-0.642,banked (gap < cost),sideways/calm
parity,NIFTY,24700.0,2026-09-29,2026-08-28 11:15 IST,2026-08-28 11:15 IST,1,75,1826332.0,122.8,465.1,24351.1,122.8,465.1,0.00019,346.33,0.0,640.45,651.7,640.45,0.0,-651.7,-640.45,-0.652,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56000.0,2026-09-29,2026-08-28 11:17 IST,2026-08-28 11:17 IST,1,15,868125.0,2050.0,189.3,57875.0,2050.0,189.3,6e-05,54.68,0.0,361.88,364.13,361.88,0.0,-364.13,-361.88,-0.364,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57300.0,2026-09-29,2026-08-28 11:17 IST,2026-08-28 11:17 IST,1,15,868125.0,1065.0,505.0,57875.0,1065.0,505.0,0.0002,175.99,0.0,336.04,338.29,336.04,0.0,-338.29,-336.04,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58100.0,2026-09-29,2026-08-28 11:17 IST,2026-08-28 11:17 IST,1,15,868125.0,615.0,852.45,57875.0,615.0,852.45,0.00024,205.93,0.0,332.22,334.47,332.22,0.0,-334.47,-332.22,-0.334,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58200.0,2026-09-29,2026-08-28 11:17 IST,2026-08-28 11:17 IST,1,15,868125.0,565.8,899.2,57875.0,565.8,899.2,0.00018,153.7,0.0,332.49,334.74,332.49,0.0,-334.74,-332.49,-0.335,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58300.0,2026-09-29,2026-08-28 11:17 IST,2026-08-28 11:17 IST,1,15,868125.0,521.65,962.0,57875.0,521.65,962.0,0.00031,266.48,0.0,332.94,335.19,332.94,0.0,-335.19,-332.94,-0.335,banked (gap < cost),sideways/calm
parity,BANKNIFTY,56500.0,2026-09-29,2026-08-28 11:18 IST,2026-08-28 11:18 IST,1,15,868461.0,1633.8,278.2,57897.4,1633.8,278.2,0.00058,507.87,0.01004,350.28,352.53,9367.38,0.0,-352.53,-9367.38,-0.353,banked (gap < cost),sideways/calm
parity,NIFTY,25000.0,2026-09-29,2026-08-28 11:18 IST,2026-08-28 11:18 IST,1,75,1825282.0,53.75,709.25,24337.1,53.75,709.25,0.00015,272.51,0.00014,672.73,683.98,933.47,0.0,-683.98,-933.47,-0.684,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57000.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,1265.1,406.8,57880.0,1265.1,406.8,0.00029,250.49,0.0046,340.04,342.29,4454.24,0.0,-342.29,-4454.24,-0.342,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57100.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,1198.0,435.9,57880.0,1198.0,435.9,0.00023,202.02,0.00226,338.55,340.8,2361.0,0.0,-340.8,-2361.0,-0.341,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57200.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,1133.25,469.2,57880.0,1133.25,469.2,0.00021,181.29,0.00429,337.43,339.68,4168.84,0.0,-339.68,-4168.84,-0.34,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57300.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,1063.9,503.1,57880.0,1063.9,503.1,0.00027,238.56,0.00352,336.14,338.39,3478.82,0.0,-338.39,-3478.82,-0.338,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57400.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,998.05,540.0,57880.0,998.05,540.0,0.00033,288.34,0.00486,335.14,337.39,4672.67,0.0,-337.39,-4672.67,-0.337,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57500.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,937.7,577.0,57880.0,937.7,577.0,0.0003,257.11,0.00598,334.02,336.27,5662.92,0.0,-336.27,-5662.92,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57600.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,879.0,616.3,57880.0,879.0,616.3,0.00027,235.63,0.0043,333.36,335.61,4165.6,0.0,-335.61,-4165.6,-0.336,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57700.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,823.85,658.65,57880.0,823.85,658.65,0.00024,206.66,0.00584,332.74,334.99,5530.19,0.0,-334.99,-5530.19,-0.335,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57800.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,767.0,704.2,57880.0,767.0,704.2,0.00029,251.18,0.00494,332.47,334.72,4735.22,0.0,-334.72,-4735.22,-0.335,banked (gap < cost),sideways/calm
parity,BANKNIFTY,57900.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,714.25,750.0,57880.0,714.25,750.0,0.00027,237.95,0.00345,332.21,334.46,3407.53,0.0,-334.46,-3407.53,-0.334,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58000.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,664.35,799.75,57880.0,664.35,799.75,0.00028,241.23,0.00715,332.26,334.51,6700.12,0.0,-334.51,-6700.12,-0.335,banked (gap < cost),sideways/calm
parity,BANKNIFTY,58100.0,2026-09-29,2026-08-28 11:19 IST,2026-08-28 11:19 IST,1,15,868200.0,616.05,850.0,57880.0,616.05,850.0,0.00026,228.0,0.00119,332.2,334.45,1395.99,0.0,-334.45,-1395.99,-0.334,banked (gap < cost),sideways/calm
